index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://freebeacon.com/california/las-fire-recovery-czar-privately-tells-hollywood-execs-to-hold-on-to-their-properties-promising-city-investments-will-triple-their-palisades-property-values/,https://freebeacon.com/california/las-fire-recovery-czar-privately-tells-hollywood-execs-to-hold-on-to-their-properties-promising-city-investments-will-triple-their-palisades-property-values/,0,freebeacon.com,"LA’s Fire Recovery Czar Privately Tells Hollywood Execs To Hold On to Their Properties, Promising City Investments Will Triple Their Palisades Property Values","Los Angeles mayor Karen Bass’s (D.) wildfire recovery czar, Steve Soboroff, advised Hollywood talent executives on a private Zoom call to wait to sell their properties. City investments in the Palisades neighborhood, he said, will allow them to ""triple"" the l…",https://freebeacon.com/wp-content/uploads/2025/01/powerful-winds-fuel-multiple-fires-across-los-angeles-area-4-scaled.jpg,2025-02-01T01:30:31Z,http://archive.md/20250201114942/https://freebeacon.com/california/las-fire-recovery-czar-privately-tells-hollywood-execs-to-hold-on-to-their-properties-promising-city-investments-will-triple-their-palisades-property-values/,"Los Angeles mayor Karen Basss (D.) wildfire recovery czar, Steve Soboroff, advised Hollywood talent executives on a private Zoom call to wait to sell their properties. City investments in the Palisad… [+6458 chars]",,en,'wildfire'
https://www.abc.net.au/news/2025-02-01/firefighters-in-burnover-at-esperance-bushfire/104885342,https://www.abc.net.au/news/2025-02-01/firefighters-in-burnover-at-esperance-bushfire/104885342,0,www.abc.net.au,Firefighters injured as truck catches alight during WA bushfire,Firefighters sheltered in truck as a fire front hit near Esperance on the state's south coast.,https://live-production.wcms.abc-cdn.net.au/46549e373081dcbbfb9d5ebc16871794?impolicy=wcms_watermark_news&cropH=1293&cropW=2299&xPos=569&yPos=0&width=862&height=485&imformat=generic,2025-02-01T03:03:42Z,,"A fire crew caught in a burnover while battling a bushfire on Western Australia's south coast has escaped with minor injuries.
Three firefighters were taken to hospital after suffering smoke inhalat… [+1775 chars]",,en,'bushfire'
http://deadline.com/2025/01/lady-gaga-bruno-mars-perform-la-tribute-grammys-1236275015/,http://deadline.com/2025/01/lady-gaga-bruno-mars-perform-la-tribute-grammys-1236275015/,0,deadline.com,Lady Gaga & Bruno Mars To Perform L.A. Tribute During Grammys,"With many in Los Angeles impacted by the recent devastating wildfires, this weekend’s 67th Grammy Awards is paying tribute. The Recording Academy announced that Lady Gaga and Bruno Mars will take the stage at Sunday’s awards show to “perform a special tribute…",https://deadline.com/wp-content/uploads/2025/01/Bruno-Mars-Lady-Gaga-2-shot.jpg?w=1024,2025-02-01T03:36:12Z,,"With many in Los Angeles impacted by the recent devastating wildfires, this weekend’s 67th Grammy Awards is paying tribute. 
The Recording Academy announced that Lady Gaga and Bruno Mars will take t… [+1593 chars]",,en,'wildfire'
https://www.abajournal.com/magazine/article/this-lawyer-turned-wrangler-helped-save-200-horses-from-a-wildfire,https://www.abajournal.com/magazine/article/this-lawyer-turned-wrangler-helped-save-200-horses-from-a-wildfire,0,www.abajournal.com,This lawyer-turned-wrangler helped save 200 horses from a wildfire,"In 2012, Ami Cullen left her job as a litigation associate with a Washington, D.C.-area law firm to become a horse wrangler on a Colorado…",https://www.abajournal.com/images/mag_images/020325_IA_AmiCullenTrigger.jpg,2025-02-01T07:15:00Z,,"<ol><li>Home</li><li>Magazine</li><li>This lawyer-turned-wrangler helped save 200…</li></ol>By Jenny B. Davis
February 1, 2025, 1:15 am CST
Ami Cullen used her experiences from a 2020 wildfire to w… [+8608 chars]",,en,'wildfire area'
https://www.hurriyetdailynews.com/fireaid-raises-money-for-la-wildfire-relief-205313,https://www.hurriyetdailynews.com/fireaid-raises-money-for-la-wildfire-relief-205313,0,www.hurriyetdailynews.com,FireAid raises money for LA wildfire relief,"Pop stars, first responders, rock stars and those who have lost everything in the devastating LA-area wildfires came together for FireAid on Jan. 30, a benefit concert at the Kia Forum and Intuit Dome that combined spectacular performances with moving storyte…",https://image.hurimg.com/i/hurriyet/75/200x200/679dd090753a42d522460f03.jpg,2025-02-01T07:43:52Z,,"INGLEWOOD, Calif.
Pop stars, first responders, rock stars and those who have lost everything in the devastating LA-area wildfires came together for FireAid on Jan. 30, a benefit concert at the Kia F… [+4325 chars]",,en,'wildfire relief'
https://www.globalsecurity.org/security/library/news/2025/01/sec-250131-arnews01.htm,https://www.globalsecurity.org/security/library/news/2025/01/sec-250131-arnews01.htm,0,www.globalsecurity.org,California National Guard supports wildfire response following devastating fires in SoCal,"The whir of the helicopter blades fills the cabin as the aircraft circles the remains of several Los Angeles neighborhoods, rows of houses reduced to ash and rubble. The grim setting almost seems like something straight out of a dystopian movie as the helicop…",,2025-02-01T08:09:20Z,,"By Sgt. 1st Class Kimberly Hill January 31, 2025
LOS ANGELES -- The whir of the helicopter blades fills the cabin as the aircraft circles the remains of several Los Angeles neighborhoods, rows of ho… [+4343 chars]",,en,'wildfire'
https://www.cnet.com/health/medical/doctor-approved-ways-protect-your-health-from-wildfire-smoke-poor-air-quality/,https://www.cnet.com/health/medical/doctor-approved-ways-protect-your-health-from-wildfire-smoke-poor-air-quality/,0,www.cnet.com,6 Doctor-Approved Ways to Protect Your Health From Wildfire Smoke and Poor Air Quality,"Even if you don't live in an area where wildfires are typical, it's important to know how to protect your health.",https://www.cnet.com/a/img/resize/8cf48823c6088ef787f72375339fb49322b37965/hub/2025/01/30/246f0e8f-fb35-4a8b-a2be-a66a78ec7ca3/wildfire-smoke-behind-houses.jpg?auto=webp&fit=crop&height=675&width=1200,2025-02-01T12:41:03Z,,"In the aftermath of a wildfire, many communities have to deal with residual smoke and poor air quality. Unfortunately, this problem isn't going anywhere. Regions like Southern California have seen an… [+10121 chars]",,en,'wildfire'
http://grist.org/wildfires/mauis-post-wildfire-housing-crisis-offers-a-warning-for-los-angeles/,http://grist.org/wildfires/mauis-post-wildfire-housing-crisis-offers-a-warning-for-los-angeles/,0,grist.org,Maui’s post-wildfire housing crisis offers a warning for Los Angeles,"After wildfires devastated the island, homelessness spiked. Advocates fear L.A. could face a similar fate without strong renter protections — and enforcement.",https://grist.org/wp-content/uploads/2025/01/LAfiredestruction.jpg?quality=75&strip=all,2025-02-01T14:00:00Z,,"This article by Capital and Main is published here as part of the global journalism collaboration Covering Climate Now.
It wasnt the images of flames ripping through neighborhoods in Pacific Palisad… [+9462 chars]",,en,'wildfire brigade'
https://legalinsurrection.com/2025/02/californias-senate-targets-oil-companies-proposing-law-allowing-wildfire-victims-to-sue/,https://legalinsurrection.com/2025/02/californias-senate-targets-oil-companies-proposing-law-allowing-wildfire-victims-to-sue/,0,legalinsurrection.com,"California’s Senate Targets Oil Companies, Proposing Law Allowing Wildfire Victims to Sue","Meanwhile the state is now dealing with the massive environmental contamination around the Moss Landing Lithium Battery Plant, which is part of its ""clean energy"" vision.
The post California’s Senate Targets Oil Companies, Proposing Law Allowing Wildfire Vict…",https://legalinsurrection.com/wp-content/uploads/2025/01/LI-007-Pacific-Palisades-Fire.png,2025-02-01T15:00:03Z,,"California’s politicians have spent the past couple of decades targeting fossil fuel companies as part of “climate cult” theater.
These antics have had consequences.  For example, energy giant Chevr… [+4349 chars]",,en,'wildfire insurance'
https://www.forbes.com/sites/antoniopequenoiv/2025/02/01/california-wildfire-updates-palisades-eaton-fires-reach-full-containment/,https://www.forbes.com/sites/antoniopequenoiv/2025/02/01/california-wildfire-updates-palisades-eaton-fires-reach-full-containment/,0,www.forbes.com,"California Wildfire Updates: Palisades, Eaton Fires Reach Full Containment",The Palisades and Eaton fires in Los Angeles remained active for over three weeks.,"https://imageio.forbes.com/specials-images/imageserve/679bc879c3b037b62c575fbc/0x0.jpg?format=jpg&crop=1728,1152,x0,y0,safe&height=900&width=1600&fit=bounds",2025-02-01T19:47:25Z,http://wayback.archive-it.org/all/20250202031434/https://www.forbes.com/sites/antoniopequenoiv/2025/02/01/california-wildfire-updates-palisades-eaton-fires-reach-full-containment/,"The Palisades and Eaton fires in Los Angeles were fully contained Saturday, marking the end of a wave of historic blazes that scorched the region this month.Saturday, 11:00 a.m. PSTCal Fire data repo… [+28238 chars]",,en,'wildfire'
